REGIONID,PRODUCTGROUP,ITEM,TARGETWEEK,PLANWEEK,PRICE,DISCOUNT
A01,PRODUCT33,ITEM00413,201623,201623,849,146
A01,PRODUCT33,ITEM00413,201625,201625,849,201
A01,PRODUCT33,ITEM00413,201626,201626,849,235
A01,PRODUCT33,ITEM00413,201627,201627,849,235
A01,PRODUCT33,ITEM00413,201628,201628,849,235
A01,PRODUCT33,ITEM00440,201617,201601,949,79
A01,PRODUCT33,ITEM00440,201618,201601,949,79
A01,PRODUCT33,ITEM00440,201619,201619,949,79
A01,PRODUCT33,ITEM00440,201620,201620,949,135
A01,PRODUCT33,ITEM00440,201621,201621,949,135
A01,PRODUCT33,ITEM00440,201622,201622,949,135
A01,PRODUCT33,ITEM00440,201623,201623,949,135
A01,PRODUCT33,ITEM00440,201625,201625,949,190
A01,PRODUCT33,ITEM00440,201626,201626,949,223
A01,PRODUCT33,ITEM00440,201627,201627,949,223
A01,PRODUCT33,ITEM00440,201628,201628,949,223
A01,PRODUCT33,ITEM01675,201420,201601,899,175
A01,PRODUCT33,ITEM01675,201421,201601,899,175
A01,PRODUCT33,ITEM01675,201422,201601,899,175
A01,PRODUCT33,ITEM01675,201423,201601,899,175
A01,PRODUCT33,ITEM01675,201428,201601,899,174
A01,PRODUCT33,ITEM03348,201632,201630,999,329
A01,PRODUCT33,ITEM02809,201539,201601,999,162
A01,PRODUCT33,ITEM02809,201540,201601,999,162
A01,PRODUCT33,ITEM02809,201541,201601,999,162
A01,PRODUCT33,ITEM02809,201545,201601,999,350
A01,PRODUCT33,ITEM02809,201546,201601,999,350
A01,PRODUCT33,ITEM02809,201547,201601,999,350
A01,PRODUCT33,ITEM02809,201548,201601,999,350
A01,PRODUCT33,ITEM02809,201549,201601,999,350
A01,PRODUCT33,ITEM02809,201551,201601,999,240
A01,PRODUCT33,ITEM02809,201552,201601,999,240
A01,PRODUCT33,ITEM02809,201553,201601,999,240
A01,PRODUCT33,ITEM02809,201601,201601,999,240
A01,PRODUCT33,ITEM02809,201602,201601,999,218
A01,PRODUCT33,ITEM02809,201603,201601,999,218
A01,PRODUCT33,ITEM02809,201604,201601,999,218
A01,PRODUCT33,ITEM02809,201605,201601,999,218
A01,PRODUCT33,ITEM02809,201606,201601,999,218
A01,PRODUCT33,ITEM02809,201607,201601,999,218
A01,PRODUCT33,ITEM02809,201608,201601,999,218
A01,PRODUCT33,ITEM02809,201609,201601,999,51
A01,PRODUCT33,ITEM02809,201610,201601,999,51
A01,PRODUCT33,ITEM02809,201611,201601,999,51
A01,PRODUCT33,ITEM02809,201612,201601,999,51
A01,PRODUCT33,ITEM02809,201613,201601,999,218
A01,PRODUCT33,ITEM02809,201614,201601,999,218
A01,PRODUCT33,ITEM02809,201615,201601,999,218
A01,PRODUCT33,ITEM02809,201616,201601,999,218
A01,PRODUCT33,ITEM02809,201617,201601,999,218
A01,PRODUCT33,ITEM02809,201618,201601,999,162
A01,PRODUCT33,ITEM02809,201619,201619,999,162
A01,PRODUCT33,ITEM02809,201620,201620,999,162
A01,PRODUCT33,ITEM02809,201621,201621,999,273
A01,PRODUCT33,ITEM02809,201622,201622,999,273
A01,PRODUCT33,ITEM02809,201623,201623,999,273
A01,PRODUCT33,ITEM02809,201624,201624,999,162
A01,PRODUCT33,ITEM02809,201625,201625,999,329
A01,PRODUCT33,ITEM02809,201626,201626,999,329
A01,PRODUCT33,ITEM02809,201627,201627,999,329
A01,PRODUCT33,ITEM02809,201628,201628,999,329
A01,PRODUCT33,ITEM02810,201415,201601,899,90
A01,PRODUCT33,ITEM02810,201416,201601,899,90
A01,PRODUCT33,ITEM02810,201417,201601,899,90
A01,PRODUCT33,ITEM02810,201423,201601,899,122
A01,PRODUCT33,ITEM02810,201424,201601,899,122
A01,PRODUCT33,ITEM02810,201425,201601,899,250
A01,PRODUCT33,ITEM02810,201426,201601,899,250
A01,PRODUCT33,ITEM02810,201427,201601,899,250
A01,PRODUCT33,ITEM02810,201428,201601,899,250
A01,PRODUCT33,ITEM02810,201431,201601,899,174
A01,PRODUCT33,ITEM02810,201432,201601,899,174
A01,PRODUCT33,ITEM02810,201433,201601,899,174
A01,PRODUCT33,ITEM02810,201440,201601,899,118
A01,PRODUCT33,ITEM02810,201441,201601,899,118
A01,PRODUCT33,ITEM02810,201442,201601,899,118
A01,PRODUCT33,ITEM02810,201450,201601,899,174
A01,PRODUCT33,ITEM02810,201451,201601,899,174
A01,PRODUCT33,ITEM02810,201452,201601,899,174
A01,PRODUCT33,ITEM02810,201501,201601,899,174
A01,PRODUCT33,ITEM02810,201502,201601,899,174
A01,PRODUCT33,ITEM03920,201631,201630,1099,373
A01,PRODUCT33,ITEM03912,201630,201630,799,129
A01,PRODUCT33,ITEM03906,201631,201630,1199,418
A01,PRODUCT33,ITEM03356,201433,201601,999,174
A01,PRODUCT33,ITEM03356,201440,201601,999,118
A01,PRODUCT33,ITEM03356,201441,201601,999,118
A01,PRODUCT33,ITEM03356,201442,201601,999,118
A01,PRODUCT33,ITEM03356,201450,201601,999,174
A01,PRODUCT33,ITEM03356,201451,201601,999,174
A01,PRODUCT33,ITEM03356,201452,201601,999,174
A01,PRODUCT33,ITEM03356,201501,201601,999,174
A01,PRODUCT33,ITEM03356,201502,201601,999,174
A01,PRODUCT33,ITEM03356,201503,201601,999,117
A01,PRODUCT33,ITEM03356,201504,201601,999,117
A01,PRODUCT33,ITEM03356,201505,201601,999,117
A01,PRODUCT33,ITEM03356,201506,201601,999,117
A01,PRODUCT33,ITEM03356,201507,201601,999,117
A01,PRODUCT33,ITEM03356,201508,201601,999,117
A01,PRODUCT33,ITEM03356,201509,201601,999,117
A01,PRODUCT33,ITEM03356,201512,201601,999,117
A01,PRODUCT33,ITEM03356,201513,201601,999,117
A01,PRODUCT33,ITEM03356,201514,201601,999,117
A01,PRODUCT33,ITEM03356,201515,201601,999,117
A01,PRODUCT33,ITEM03356,201517,201601,999,117
A01,PRODUCT33,ITEM03356,201518,201601,999,117
A01,PRODUCT33,ITEM03356,201519,201601,999,117
A01,PRODUCT33,ITEM03356,201520,201601,999,117
A01,PRODUCT33,ITEM03356,201521,201601,999,117
A01,PRODUCT33,ITEM03356,201524,201601,999,106
A01,PRODUCT33,ITEM03356,201525,201601,999,106
A01,PRODUCT33,ITEM03356,201526,201601,999,218
A01,PRODUCT33,ITEM03356,201527,201601,999,218
A01,PRODUCT33,ITEM03356,201528,201601,999,218
A01,PRODUCT33,ITEM03356,201529,201601,999,218
A01,PRODUCT33,ITEM03356,201532,201601,999,107
A01,PRODUCT33,ITEM03356,201533,201601,999,107
A01,PRODUCT33,ITEM03356,201534,201601,999,107
A01,PRODUCT33,ITEM03356,201535,201601,999,162
A01,PRODUCT33,ITEM03356,201536,201601,999,162
A01,PRODUCT33,ITEM03356,201537,201601,999,162
A01,PRODUCT33,ITEM03356,201538,201601,999,107
A01,PRODUCT33,ITEM03356,201539,201601,999,107
A01,PRODUCT33,ITEM03356,201540,201601,999,107
A01,PRODUCT33,ITEM03356,201541,201601,999,107
A01,PRODUCT33,ITEM03356,201545,201601,999,300
A01,PRODUCT33,ITEM03356,201546,201601,999,300
A01,PRODUCT33,ITEM03356,201547,201601,999,300
A01,PRODUCT33,ITEM03356,201548,201601,999,300
A01,PRODUCT33,ITEM03356,201549,201601,999,300
A01,PRODUCT33,ITEM03356,201551,201601,999,185
A01,PRODUCT33,ITEM03356,201552,201601,999,185
A01,PRODUCT33,ITEM03356,201553,201601,999,185
A01,PRODUCT33,ITEM03356,201601,201601,999,185
A01,PRODUCT33,ITEM03356,201602,201601,999,162
A01,PRODUCT33,ITEM03356,201603,201601,999,162
A01,PRODUCT33,ITEM03356,201604,201601,999,162
A01,PRODUCT33,ITEM03356,201605,201601,999,162
A01,PRODUCT33,ITEM03356,201606,201601,999,162
A01,PRODUCT33,ITEM03356,201607,201601,999,162
A01,PRODUCT33,ITEM03356,201608,201601,999,162
A01,PRODUCT33,ITEM03356,201609,201601,999,51
A01,PRODUCT33,ITEM03356,201610,201601,999,51
A01,PRODUCT33,ITEM03356,201611,201601,999,51
A01,PRODUCT33,ITEM03356,201612,201601,999,51
A01,PRODUCT33,ITEM03356,201613,201601,999,162
A01,PRODUCT33,ITEM03356,201614,201601,999,162
A01,PRODUCT33,ITEM03356,201615,201601,999,162
A01,PRODUCT33,ITEM03356,201616,201601,999,162
A01,PRODUCT33,ITEM03356,201617,201601,999,162
A01,PRODUCT33,ITEM03356,201618,201601,999,107
A01,PRODUCT33,ITEM03356,201619,201619,999,107
A01,PRODUCT33,ITEM03356,201620,201620,999,107
A01,PRODUCT33,ITEM03356,201621,201621,999,218
A01,PRODUCT33,ITEM03356,201622,201622,999,218
A01,PRODUCT33,ITEM03356,201623,201623,999,218
A01,PRODUCT33,ITEM03356,201624,201624,999,107
A01,PRODUCT33,ITEM03356,201625,201625,999,273
A01,PRODUCT33,ITEM03356,201432,201601,999,174
A01,PRODUCT33,ITEM01675,201429,201601,899,174
A01,PRODUCT33,ITEM01675,201430,201601,899,174
A01,PRODUCT33,ITEM01675,201451,201601,899,174
A01,PRODUCT33,ITEM01675,201452,201601,899,174
A01,PRODUCT33,ITEM01675,201501,201601,899,174
A01,PRODUCT33,ITEM01675,201502,201601,899,174
A01,PRODUCT33,ITEM01675,201506,201601,899,84
A01,PRODUCT33,ITEM01675,201507,201601,899,84
A01,PRODUCT33,ITEM01675,201508,201601,899,84
A01,PRODUCT33,ITEM01675,201509,201601,899,84
A01,PRODUCT33,ITEM01633,201420,201601,799,175
A01,PRODUCT33,ITEM01633,201421,201601,799,175
A01,PRODUCT33,ITEM01633,201422,201601,799,175
A01,PRODUCT33,ITEM01633,201423,201601,799,175
A01,PRODUCT33,ITEM01633,201428,201601,799,174
A01,PRODUCT33,ITEM01633,201429,201601,799,174
A01,PRODUCT33,ITEM01633,201430,201601,799,174
A01,PRODUCT33,ITEM01633,201451,201601,799,129
A01,PRODUCT33,ITEM01633,201452,201601,799,129
A01,PRODUCT33,ITEM01633,201501,201601,799,129
A01,PRODUCT33,ITEM01633,201502,201601,799,129
A01,PRODUCT33,ITEM01633,201506,201601,799,95
A01,PRODUCT33,ITEM01633,201507,201601,799,95
A01,PRODUCT33,ITEM01633,201508,201601,799,95
A01,PRODUCT33,ITEM01633,201509,201601,799,95
A01,PRODUCT33,ITEM01633,201511,201601,799,95
A01,PRODUCT33,ITEM01633,201512,201601,799,95
A01,PRODUCT33,ITEM01633,201513,201601,799,95
A01,PRODUCT33,ITEM01633,201515,201601,799,95
A01,PRODUCT33,ITEM01633,201516,201601,799,95
A01,PRODUCT33,ITEM01633,201517,201601,799,95
A01,PRODUCT33,ITEM01633,201520,201601,799,129
A01,PRODUCT33,ITEM01633,201521,201601,799,129
A01,PRODUCT33,ITEM01633,201522,201601,799,129
A01,PRODUCT33,ITEM01633,201523,201601,799,129
A01,PRODUCT33,ITEM01633,201532,201601,799,96
A01,PRODUCT33,ITEM01633,201533,201601,799,96
A01,PRODUCT33,ITEM01633,201534,201601,799,96
A01,PRODUCT33,ITEM01633,201535,201601,799,96
A01,PRODUCT33,ITEM01633,201545,201601,799,250
A01,PRODUCT33,ITEM01633,201546,201601,799,250
A01,PRODUCT33,ITEM01633,201547,201601,799,250
A01,PRODUCT33,ITEM01633,201548,201601,799,250
A01,PRODUCT33,ITEM01633,201549,201601,799,250
A01,PRODUCT33,ITEM01633,201601,201601,799,96
A01,PRODUCT33,ITEM01633,201602,201601,799,129
A01,PRODUCT33,ITEM01633,201603,201601,799,129
A01,PRODUCT33,ITEM01633,201604,201601,799,129
A01,PRODUCT33,ITEM01633,201607,201601,799,73
A01,PRODUCT33,ITEM01633,201608,201601,799,73
A01,PRODUCT33,ITEM01633,201609,201601,799,73
A01,PRODUCT33,ITEM01633,201610,201601,799,73
A01,PRODUCT33,ITEM01633,201614,201601,799,129
A01,PRODUCT33,ITEM01633,201615,201601,799,129
A01,PRODUCT33,ITEM01633,201616,201601,799,129
A01,PRODUCT33,ITEM01633,201617,201601,799,129
A01,PRODUCT33,ITEM01633,201618,201601,799,129
A01,PRODUCT33,ITEM01633,201619,201619,799,129
A01,PRODUCT33,ITEM01633,201620,201620,799,129
A01,PRODUCT33,ITEM01633,201623,201623,799,129
A01,PRODUCT33,ITEM01633,201624,201624,799,129
A01,PRODUCT33,ITEM01633,201625,201625,799,185
A01,PRODUCT33,ITEM01633,201626,201626,799,185
A01,PRODUCT33,ITEM01633,201627,201627,799,185
A01,PRODUCT33,ITEM01633,201628,201628,799,185
A01,PRODUCT33,ITEM03918,201420,201601,999,175
A01,PRODUCT33,ITEM03918,201421,201601,999,175
A01,PRODUCT33,ITEM03918,201422,201601,999,175
A01,PRODUCT33,ITEM03918,201423,201601,999,175
A01,PRODUCT33,ITEM03918,201428,201601,999,174
A01,PRODUCT33,ITEM03918,201429,201601,999,174
A01,PRODUCT33,ITEM03918,201430,201601,999,174
A01,PRODUCT33,ITEM03918,201451,201601,999,174
A01,PRODUCT33,ITEM03918,201452,201601,999,174
A01,PRODUCT33,ITEM03918,201501,201601,999,174
A01,PRODUCT33,ITEM04541,201632,201630,1199,418
A01,PRODUCT33,ITEM04532,201609,201601,1099,96
A01,PRODUCT33,ITEM04532,201610,201601,1099,96
A01,PRODUCT33,ITEM04532,201611,201601,1099,96
A01,PRODUCT33,ITEM04532,201612,201601,1099,96
A01,PRODUCT33,ITEM04532,201613,201601,1099,96
A01,PRODUCT33,ITEM04532,201614,201601,1099,151
A01,PRODUCT33,ITEM04532,201615,201601,1099,151
A01,PRODUCT33,ITEM04532,201616,201601,1099,151
A01,PRODUCT33,ITEM04532,201617,201601,1099,151
A01,PRODUCT33,ITEM04532,201618,201601,1099,151
A01,PRODUCT33,ITEM04532,201619,201619,1099,151
A01,PRODUCT33,ITEM04532,201620,201620,1099,151
A01,PRODUCT33,ITEM04532,201623,201623,1099,151
A01,PRODUCT33,ITEM04532,201624,201624,1099,151
A01,PRODUCT33,ITEM04532,201625,201625,1099,262
A01,PRODUCT33,ITEM04532,201626,201626,1099,262
A01,PRODUCT33,ITEM04532,201627,201627,1099,262
A01,PRODUCT33,ITEM04532,201628,201628,1099,262
A01,PRODUCT33,ITEM03345,201525,201601,1299,129
A01,PRODUCT33,ITEM03345,201526,201601,1299,129
A01,PRODUCT33,ITEM03345,201527,201601,1299,129
A01,PRODUCT33,ITEM03345,201530,201601,1299,129
A01,PRODUCT33,ITEM03345,201531,201601,1299,129
A01,PRODUCT33,ITEM03345,201532,201601,1299,129
A01,PRODUCT33,ITEM03345,201533,201601,1299,129
A01,PRODUCT33,ITEM03345,201534,201601,1299,240
A01,PRODUCT33,ITEM03345,201535,201601,1299,240
A01,PRODUCT33,ITEM03345,201536,201601,1299,240
A01,PRODUCT33,ITEM03345,201537,201601,1299,240
A01,PRODUCT33,ITEM03345,201538,201601,1299,240
A01,PRODUCT33,ITEM03345,201539,201601,1299,185
A01,PRODUCT33,ITEM03345,201540,201601,1299,185
A01,PRODUCT33,ITEM03345,201541,201601,1299,185
A01,PRODUCT33,ITEM03345,201542,201601,1299,185
A01,PRODUCT33,ITEM03345,201543,201601,1299,185
A01,PRODUCT33,ITEM03345,201544,201601,1299,185
A01,PRODUCT33,ITEM03345,201545,201601,1299,450
A01,PRODUCT33,ITEM03345,201546,201601,1299,450
A01,PRODUCT33,ITEM03345,201547,201601,1299,450
A01,PRODUCT33,ITEM03345,201548,201601,1299,450
A01,PRODUCT33,ITEM03345,201549,201601,1299,450
A01,PRODUCT33,ITEM03345,201550,201601,1299,296
A01,PRODUCT33,ITEM03345,201551,201601,1299,296
A01,PRODUCT33,ITEM03345,201552,201601,1299,296
A01,PRODUCT33,ITEM03345,201553,201601,1299,296
A01,PRODUCT33,ITEM03345,201601,201601,1299,296
A01,PRODUCT33,ITEM03345,201602,201601,1299,240
A01,PRODUCT33,ITEM03345,201603,201601,1299,240
A01,PRODUCT33,ITEM03345,201604,201601,1299,240
A01,PRODUCT33,ITEM02810,201503,201601,899,117
A01,PRODUCT33,ITEM02810,201504,201601,899,117
A01,PRODUCT33,ITEM02810,201505,201601,899,117
A01,PRODUCT33,ITEM02810,201506,201601,899,117
A01,PRODUCT33,ITEM02810,201507,201601,899,117
A01,PRODUCT33,ITEM02810,201508,201601,899,117
A01,PRODUCT33,ITEM02810,201509,201601,899,117
A01,PRODUCT33,ITEM02810,201512,201601,899,117
A01,PRODUCT33,ITEM02810,201513,201601,899,117
A01,PRODUCT33,ITEM02810,201514,201601,899,117
A01,PRODUCT33,ITEM02810,201515,201601,899,117
A01,PRODUCT33,ITEM02810,201517,201601,899,117
A01,PRODUCT33,ITEM02810,201518,201601,899,117
A01,PRODUCT33,ITEM02810,201519,201601,899,117
A01,PRODUCT33,ITEM02810,201520,201601,899,117
A01,PRODUCT33,ITEM02809,201538,201601,999,162
A01,PRODUCT33,ITEM03377,201528,201601,1299,296
A01,PRODUCT33,ITEM03377,201529,201601,1299,296
A01,PRODUCT33,ITEM03377,201532,201601,1299,129
A01,PRODUCT33,ITEM03377,201533,201601,1299,185
A01,PRODUCT33,ITEM03377,201534,201601,1299,185
A01,PRODUCT33,ITEM03377,201535,201601,1299,185
A01,PRODUCT33,ITEM03377,201536,201601,1299,185
A01,PRODUCT33,ITEM03377,201539,201601,1299,185
A01,PRODUCT33,ITEM03377,201540,201601,1299,185
A01,PRODUCT33,ITEM03377,201541,201601,1299,185
A01,PRODUCT33,ITEM03377,201542,201601,1299,185
A01,PRODUCT33,ITEM03377,201543,201601,1299,185
A01,PRODUCT33,ITEM03377,201545,201601,1299,450
A01,PRODUCT33,ITEM03377,201546,201601,1299,450
A01,PRODUCT33,ITEM03377,201547,201601,1299,450
A01,PRODUCT33,ITEM03377,201548,201601,1299,450
A01,PRODUCT33,ITEM03377,201549,201601,1299,450
A01,PRODUCT33,ITEM03377,201602,201601,1299,240
A01,PRODUCT33,ITEM03377,201603,201601,1299,240
A01,PRODUCT33,ITEM03377,201604,201601,1299,240
A01,PRODUCT33,ITEM03377,201605,201601,1299,296
A01,PRODUCT33,ITEM03377,201606,201601,1299,296
A01,PRODUCT33,ITEM03377,201607,201601,1299,296
A01,PRODUCT33,ITEM03377,201608,201601,1299,296
A01,PRODUCT33,ITEM03377,201610,201601,1299,240
A01,PRODUCT33,ITEM03377,201611,201601,1299,240
A01,PRODUCT33,ITEM03377,201612,201601,1299,240
A01,PRODUCT33,ITEM02225,201415,201601,1199,110
A01,PRODUCT33,ITEM02225,201416,201601,1199,110
A01,PRODUCT33,ITEM02225,201417,201601,1199,110
A01,PRODUCT33,ITEM02225,201418,201601,1199,110
A01,PRODUCT33,ITEM02225,201419,201601,1199,110
A01,PRODUCT33,ITEM02225,201424,201601,1199,211
A01,PRODUCT33,ITEM02225,201425,201601,1199,211
A01,PRODUCT33,ITEM02225,201426,201601,1199,211
A01,PRODUCT33,ITEM02225,201427,201601,1199,211
A01,PRODUCT33,ITEM02225,201428,201601,1199,211
A01,PRODUCT33,ITEM02225,201431,201601,1199,151
A01,PRODUCT33,ITEM02225,201432,201601,1199,151
A01,PRODUCT33,ITEM02225,201433,201601,1199,151
A01,PRODUCT33,ITEM02225,201437,201601,1199,151
A01,PRODUCT33,ITEM02225,201438,201601,1199,151
A01,PRODUCT33,ITEM02225,201439,201601,1199,151
A01,PRODUCT33,ITEM02225,201440,201601,1199,129
A01,PRODUCT33,ITEM02225,201441,201601,1199,129
A01,PRODUCT33,ITEM02225,201442,201601,1199,129
A01,PRODUCT33,ITEM02225,201449,201601,1199,151
A01,PRODUCT33,ITEM02225,201450,201601,1199,151
A01,PRODUCT33,ITEM02225,201451,201601,1199,151
A01,PRODUCT33,ITEM02225,201452,201601,1199,151
A01,PRODUCT33,ITEM02225,201501,201601,1199,151
A01,PRODUCT33,ITEM02225,201502,201601,1199,151
A01,PRODUCT33,ITEM02225,201503,201601,1199,151
A01,PRODUCT33,ITEM02225,201504,201601,1199,151
A01,PRODUCT33,ITEM02225,201505,201601,1199,151
A01,PRODUCT33,ITEM02225,201506,201601,1199,151
A01,PRODUCT33,ITEM02225,201507,201601,1199,151
A01,PRODUCT33,ITEM02225,201508,201601,1199,151
A01,PRODUCT33,ITEM02225,201509,201601,1199,151
A01,PRODUCT33,ITEM02225,201511,201601,1199,151
A01,PRODUCT33,ITEM02225,201512,201601,1199,151
A01,PRODUCT33,ITEM02225,201513,201601,1199,151
A01,PRODUCT33,ITEM02225,201514,201601,1199,151
A01,PRODUCT33,ITEM00421,201427,201601,899,133
A01,PRODUCT33,ITEM00421,201428,201601,899,133
A01,PRODUCT33,ITEM00421,201434,201601,899,129
A01,PRODUCT33,ITEM00421,201435,201601,899,129
A01,PRODUCT33,ITEM00421,201436,201601,899,129
A01,PRODUCT33,ITEM00421,201443,201601,899,80
A01,PRODUCT33,ITEM00421,201444,201601,899,80
A01,PRODUCT33,ITEM00421,201445,201601,899,80
A01,PRODUCT33,ITEM00421,201505,201601,899,80
A01,PRODUCT33,ITEM00421,201506,201601,899,80
A01,PRODUCT33,ITEM00421,201515,201601,899,80
A01,PRODUCT33,ITEM00421,201516,201601,899,80
A01,PRODUCT33,ITEM00421,201517,201601,899,80
A01,PRODUCT33,ITEM00421,201518,201601,899,80
A01,PRODUCT33,ITEM00421,201519,201601,899,80
A01,PRODUCT33,ITEM00421,201520,201601,899,129
A01,PRODUCT33,ITEM00421,201521,201601,899,129
A01,PRODUCT33,ITEM00421,201522,201601,899,129
A01,PRODUCT33,ITEM00421,201523,201601,899,129
A01,PRODUCT33,ITEM00421,201535,201601,899,140
A01,PRODUCT33,ITEM00421,201536,201601,899,140
A01,PRODUCT33,ITEM00421,201537,201601,899,140
A01,PRODUCT33,ITEM00421,201538,201601,899,140
A01,PRODUCT33,ITEM00421,201540,201601,899,85
A01,PRODUCT33,ITEM00421,201541,201601,899,85
A01,PRODUCT33,ITEM00421,201542,201601,899,85
A01,PRODUCT33,ITEM00421,201543,201601,899,85
A01,PRODUCT33,ITEM00421,201545,201601,899,300
A01,PRODUCT33,ITEM00421,201546,201601,899,300
A01,PRODUCT33,ITEM00421,201547,201601,899,300
A01,PRODUCT33,ITEM00421,201548,201601,899,300
A01,PRODUCT33,ITEM00427,201523,201601,1199,251
A01,PRODUCT33,ITEM00427,201526,201601,1199,307
A01,PRODUCT33,ITEM00427,201527,201601,1199,307
A01,PRODUCT33,ITEM00427,201528,201601,1199,307
A01,PRODUCT33,ITEM00427,201529,201601,1199,307
A01,PRODUCT33,ITEM00427,201532,201601,1199,140
A01,PRODUCT33,ITEM00427,201533,201601,1199,196
A01,PRODUCT33,ITEM00427,201534,201601,1199,196
A01,PRODUCT33,ITEM00427,201535,201601,1199,196
A01,PRODUCT33,ITEM00427,201536,201601,1199,196
A01,PRODUCT33,ITEM00427,201539,201601,1199,196
A01,PRODUCT33,ITEM00427,201540,201601,1199,196
A01,PRODUCT33,ITEM00427,201541,201601,1199,196
A01,PRODUCT33,ITEM00427,201542,201601,1199,196
A01,PRODUCT33,ITEM00427,201543,201601,1199,196
A01,PRODUCT33,ITEM00427,201545,201601,1199,450
A01,PRODUCT33,ITEM00427,201546,201601,1199,450
A01,PRODUCT33,ITEM00427,201547,201601,1199,450
A01,PRODUCT33,ITEM00427,201548,201601,1199,450
A01,PRODUCT33,ITEM00427,201549,201601,1199,450
A01,PRODUCT33,ITEM00427,201602,201601,1199,251
A01,PRODUCT33,ITEM00427,201603,201601,1199,251
A01,PRODUCT33,ITEM00427,201604,201601,1199,251
A01,PRODUCT33,ITEM00427,201605,201601,1199,307
A01,PRODUCT33,ITEM00427,201606,201601,1199,307
A01,PRODUCT33,ITEM00427,201607,201601,1199,307
A01,PRODUCT33,ITEM00427,201608,201601,1199,307
A01,PRODUCT33,ITEM00427,201610,201601,1199,251
A01,PRODUCT33,ITEM00427,201611,201601,1199,251
A01,PRODUCT33,ITEM03358,201630,201630,999,273
A01,PRODUCT33,ITEM00427,201612,201601,1199,251
A01,PRODUCT33,ITEM02224,201415,201601,1099,110
A01,PRODUCT33,ITEM02224,201416,201601,1099,110
A01,PRODUCT33,ITEM02224,201417,201601,1099,110
A01,PRODUCT33,ITEM02224,201418,201601,1099,110
A01,PRODUCT33,ITEM02224,201419,201601,1099,110
A01,PRODUCT33,ITEM02224,201424,201601,1099,211
A01,PRODUCT33,ITEM02224,201425,201601,1099,211
A01,PRODUCT33,ITEM02224,201426,201601,1099,211
A01,PRODUCT33,ITEM02224,201427,201601,1099,211
A01,PRODUCT33,ITEM02224,201428,201601,1099,211
A01,PRODUCT33,ITEM02224,201431,201601,1099,151
A01,PRODUCT33,ITEM02224,201432,201601,1099,151
A01,PRODUCT33,ITEM02224,201433,201601,1099,151
A01,PRODUCT33,ITEM02224,201437,201601,1099,151
A01,PRODUCT33,ITEM02224,201438,201601,1099,151
A01,PRODUCT33,ITEM02224,201439,201601,1099,151
A01,PRODUCT33,ITEM02224,201440,201601,1099,129
A01,PRODUCT33,ITEM02224,201441,201601,1099,129
A01,PRODUCT33,ITEM02224,201442,201601,1099,129
A01,PRODUCT33,ITEM02224,201449,201601,1099,151
A01,PRODUCT33,ITEM02224,201450,201601,1099,151
A01,PRODUCT33,ITEM02224,201451,201601,1099,151
A01,PRODUCT33,ITEM02224,201452,201601,1099,151
A01,PRODUCT33,ITEM02224,201501,201601,1099,151
A01,PRODUCT33,ITEM02224,201502,201601,1099,151
A01,PRODUCT33,ITEM02224,201503,201601,1099,151
A01,PRODUCT33,ITEM02224,201504,201601,1099,151
A01,PRODUCT33,ITEM02224,201505,201601,1099,151
A01,PRODUCT33,ITEM02224,201506,201601,1099,151
A01,PRODUCT33,ITEM02224,201507,201601,1099,151
A01,PRODUCT33,ITEM02224,201508,201601,1099,151
A01,PRODUCT33,ITEM02224,201509,201601,1099,151
A01,PRODUCT33,ITEM02224,201511,201601,1099,151
A01,PRODUCT33,ITEM02224,201512,201601,1099,151
A01,PRODUCT33,ITEM02224,201513,201601,1099,151
A01,PRODUCT33,ITEM02224,201514,201601,1099,151
A01,PRODUCT33,ITEM02224,201515,201601,1099,151
A01,PRODUCT33,ITEM02224,201516,201601,1099,151
A01,PRODUCT33,ITEM02224,201517,201601,1099,151
A01,PRODUCT33,ITEM02224,201518,201601,1099,151
A01,PRODUCT33,ITEM04556,201551,201601,1199,251
A01,PRODUCT33,ITEM04556,201552,201601,1199,251
A01,PRODUCT33,ITEM04556,201553,201601,1199,251
A01,PRODUCT33,ITEM04556,201601,201601,1199,251
A01,PRODUCT33,ITEM04556,201602,201601,1199,196
A01,PRODUCT33,ITEM04556,201603,201601,1199,196
A01,PRODUCT33,ITEM04556,201604,201601,1199,196
A01,PRODUCT33,ITEM04556,201606,201601,1199,196
A01,PRODUCT33,ITEM04556,201607,201601,1199,196
A01,PRODUCT33,ITEM04556,201608,201601,1199,196
A01,PRODUCT33,ITEM04556,201609,201601,1199,85
A01,PRODUCT33,ITEM04556,201610,201601,1199,85
A01,PRODUCT33,ITEM04556,201611,201601,1199,85
A01,PRODUCT33,ITEM04556,201612,201601,1199,85
A01,PRODUCT33,ITEM04556,201613,201601,1199,85
A01,PRODUCT33,ITEM04556,201614,201601,1199,140
A01,PRODUCT33,ITEM04556,201615,201601,1199,140
A01,PRODUCT33,ITEM04556,201616,201601,1199,140
